dealer_slug,dealer_name,destination,tier_label,price_tier_min,price_tier_max,weight_tier_min_g,weight_tier_max_g,cost,currency,free_shipping,source_url,scraped_at
fishman,fishman,European Union,"171,54 EUR to 343,06 EUR",171.54,343.06,,,12.87,EUR,False,https://www.ma-shops.com/fishman/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:48.250457+00:00
fishman,fishman,European Union,"343,07 EUR to 85767,46 EUR",343.07,85767.46,,,12.87,EUR,False,https://www.ma-shops.com/fishman/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:48.250457+00:00
heiler,heiler,Germany,"up to 20,00 EUR and up to 20 g",0.0,20.0,0.0,20.0,5.05,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,Germany,"up to 20,00 EUR and 21 to 100 g",0.0,20.0,21.0,100.0,7.65,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,Germany,"up to 20,00 EUR and 101 to 250 g",0.0,20.0,101.0,250.0,14.45,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,Germany,"21,00 EUR to 50,00 EUR and 1 to 20 g",21.0,50.0,1.0,20.0,7.29,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,Germany,"20,00 EUR to 499,00 EUR and 25 to 250 g",20.0,499.0,25.0,250.0,14.99,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,Germany,"20,00 EUR to 499,00 EUR and 251 to 500 g",20.0,499.0,251.0,500.0,16.99,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,Germany,"over 500,00 EUR",500.0,,,,0.0,EUR,True,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"up to 20,00 EUR and up to 20 g",0.0,20.0,0.0,20.0,2.02,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"up to 20,00 EUR and 21 to 100 g",0.0,20.0,21.0,100.0,3.6,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"up to 20,00 EUR and 101 to 250 g",0.0,20.0,101.0,250.0,5.74,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"21,00 EUR to 50,00 EUR and 1 to 20 g",21.0,50.0,1.0,20.0,7.2,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"20,00 EUR to 499,00 EUR and 25 to 250 g",20.0,499.0,25.0,250.0,8.79,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"20,00 EUR to 499,00 EUR and 251 to 500 g",20.0,499.0,251.0,500.0,10.79,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,France,"over 500,00 EUR",500.0,,,,0.0,EUR,True,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"up to 20,00 EUR and up to 20 g",0.0,20.0,0.0,20.0,5.05,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"up to 20,00 EUR and 21 to 100 g",0.0,20.0,21.0,100.0,7.65,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"up to 20,00 EUR and 101 to 250 g",0.0,20.0,101.0,250.0,14.45,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"21,00 EUR to 50,00 EUR and 1 to 20 g",21.0,50.0,1.0,20.0,7.29,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"20,00 EUR to 499,00 EUR and 25 to 250 g",20.0,499.0,25.0,250.0,14.99,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"20,00 EUR to 499,00 EUR and 251 to 500 g",20.0,499.0,251.0,500.0,16.99,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,European Union,"over 500,00 EUR",500.0,,,,0.0,EUR,True,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"up to 20,00 EUR and up to 20 g",0.0,20.0,0.0,20.0,5.05,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"up to 20,00 EUR and 21 to 100 g",0.0,20.0,21.0,100.0,7.65,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"up to 20,00 EUR and 101 to 250 g",0.0,20.0,101.0,250.0,14.45,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"21,00 EUR to 50,00 EUR and 1 to 20 g",21.0,50.0,1.0,20.0,7.29,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"20,00 EUR to 499,00 EUR and 25 to 250 g",20.0,499.0,25.0,250.0,33.25,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"20,00 EUR to 499,00 EUR and 251 to 500 g",20.0,499.0,251.0,500.0,33.25,EUR,False,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
heiler,heiler,World,"over 500,00 EUR",500.0,,,,0.0,EUR,True,https://www.ma-shops.com/heiler/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:50.418700+00:00
an,an,Australia,"up to 200,00 EUR",0.0,200.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Australia,"200,01 EUR to 400,00 EUR",200.01,400.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Australia,"over 400,01 EUR",400.01,,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,China,"up to 200,00 EUR",0.0,200.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,China,"200,01 EUR to 400,00 EUR",200.01,400.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,China,"over 400,01 EUR",400.01,,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Denmark,"up to 200,00 EUR",0.0,200.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Denmark,"200,01 EUR to 400,00 EUR",200.01,400.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Denmark,"over 400,01 EUR",400.01,,,,32.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Finland,"up to 200,00 EUR",0.0,200.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Finland,"200,01 EUR to 400,00 EUR",200.01,400.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Finland,"over 400,01 EUR",400.01,,,,32.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Hong Kong,"up to 200,00 EUR",0.0,200.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Hong Kong,"200,01 EUR to 400,00 EUR",200.01,400.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Hong Kong,"over 400,01 EUR",400.01,,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Japan,"up to 200,00 EUR",0.0,200.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Japan,"200,01 EUR to 400,00 EUR",200.01,400.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Japan,"over 400,01 EUR",400.01,,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Sweden,"up to 200,00 EUR",0.0,200.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Sweden,"200,01 EUR to 400,00 EUR",200.01,400.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Sweden,"over 400,01 EUR",400.01,,,,32.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Spain,"up to 200,00 EUR",0.0,200.0,,,12.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Spain,"200,01 EUR to 400,00 EUR",200.01,400.0,,,16.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Spain,"over 400,01 EUR",400.01,,,,20.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Taiwan,"up to 200,00 EUR",0.0,200.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Taiwan,"200,01 EUR to 400,00 EUR",200.01,400.0,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,Taiwan,"over 400,01 EUR",400.01,,,,42.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,United States,"up to 200,00 EUR",0.0,200.0,,,38.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,United States,"200,01 EUR to 400,00 EUR",200.01,400.0,,,38.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,United States,"over 400,01 EUR",400.01,,,,38.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,European Union,"up to 200,00 EUR",0.0,200.0,,,18.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,European Union,"200,01 EUR to 400,00 EUR",200.01,400.0,,,22.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,European Union,"over 400,01 EUR",400.01,,,,28.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,World,"up to 200,00 EUR",0.0,200.0,,,36.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,World,"200,01 EUR to 400,00 EUR",200.01,400.0,,,36.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
an,an,World,"over 400,01 EUR",400.01,,,,36.0,EUR,False,https://www.ma-shops.com/an/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:52.421866+00:00
agaro,agaro,Germany,"up to 1000,00 EUR",0.0,1000.0,,,10.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,Germany,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,Spain,"up to 1000,00 EUR",0.0,1000.0,,,10.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,Spain,"over 1000,00 EUR",1000.0,,,,5.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,European Union,"up to 1000,00 EUR",0.0,1000.0,,,15.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,European Union,"over 1000,00 EUR",1000.0,,,,10.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,World,"up to 1000,00 EUR",0.0,1000.0,,,50.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaro,agaro,World,"over 1000,00 EUR",1000.0,,,,20.0,EUR,False,https://www.ma-shops.com/agaro/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:54.529954+00:00
agaucoins,agaucoins,Germany,"up to 200,00 EUR",0.0,200.0,,,12.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Germany,"up to 1999,00 EUR",0.0,1999.0,,,35.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Germany,"2000,00 EUR to 100000,00 EUR",2000.0,100000.0,,,35.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Germany,"over 100000,00 EUR",100000.0,,,,0.0,EUR,True,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Slovakia,"up to 200,00 EUR",0.0,200.0,,,12.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Slovakia,"up to 1999,00 EUR",0.0,1999.0,,,25.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Slovakia,"2000,00 EUR to 100000,00 EUR",2000.0,100000.0,,,35.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Slovakia,"over 100000,00 EUR",100000.0,,,,0.0,EUR,True,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Czech Republic,"up to 200,00 EUR",0.0,200.0,,,4.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Czech Republic,"up to 1999,00 EUR",0.0,1999.0,,,8.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Czech Republic,"2000,00 EUR to 100000,00 EUR",2000.0,100000.0,,,8.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,Czech Republic,"over 100000,00 EUR",100000.0,,,,0.0,EUR,True,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,European Union,"up to 200,00 EUR",0.0,200.0,,,15.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,European Union,"up to 1999,00 EUR",0.0,1999.0,,,35.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,European Union,"2000,00 EUR to 100000,00 EUR",2000.0,100000.0,,,35.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,European Union,"over 100000,00 EUR",100000.0,,,,0.0,EUR,True,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,World,"up to 200,00 EUR",0.0,200.0,,,25.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,World,"up to 1999,00 EUR",0.0,1999.0,,,35.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agaucoins,agaucoins,World,"2000,00 EUR to 100000,00 EUR",2000.0,100000.0,,,70.0,EUR,False,https://www.ma-shops.com/agaucoins/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:56.143323+00:00
agola,agola,Switzerland,"1,00 EUR to 30,00 EUR",1.0,30.0,,,7.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,Switzerland,"31,00 EUR to 150,00 EUR",31.0,150.0,,,7.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,Switzerland,"151,00 EUR to 500,00 EUR",151.0,500.0,,,7.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,Switzerland,"501,00 EUR to 1500,00 EUR",501.0,1500.0,,,0.0,EUR,True,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,Switzerland,"4000,00 EUR to 10000,00 EUR",4000.0,10000.0,,,200.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,Switzerland,149 to 151 g,,,149.0,151.0,2.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,Switzerland,200 to 1000 g,,,200.0,1000.0,18.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,European Union,"1,00 EUR to 30,00 EUR",1.0,30.0,,,14.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,European Union,"31,00 EUR to 150,00 EUR",31.0,150.0,,,10.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,European Union,"151,00 EUR to 500,00 EUR",151.0,500.0,,,8.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,European Union,"501,00 EUR to 1500,00 EUR",501.0,1500.0,,,5.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,European Union,149 to 151 g,,,149.0,151.0,4.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,European Union,200 to 1000 g,,,200.0,1000.0,30.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,World,"1,00 EUR to 30,00 EUR",1.0,30.0,,,18.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,World,"31,00 EUR to 150,00 EUR",31.0,150.0,,,15.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,World,"151,00 EUR to 500,00 EUR",151.0,500.0,,,12.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,World,"501,00 EUR to 1500,00 EUR",501.0,1500.0,,,10.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,World,149 to 151 g,,,149.0,151.0,10.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
agola,agola,World,200 to 1000 g,,,200.0,1000.0,30.0,EUR,False,https://www.ma-shops.com/agola/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.837892+00:00
drijver,drijver,Netherlands,"up to 50,00 EUR",0.0,50.0,,,4.0,EUR,False,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,Netherlands,"50,01 EUR to 1000,00 EUR",50.01,1000.0,,,10.0,EUR,False,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,Netherlands,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,United States,"up to 50,00 EUR",0.0,50.0,,,10.0,EUR,False,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,United States,"50,01 EUR to 1000,00 EUR",50.01,1000.0,,,25.0,EUR,False,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,United States,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,European Union,"up to 50,00 EUR",0.0,50.0,,,7.5,EUR,False,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,European Union,"50,01 EUR to 1000,00 EUR",50.01,1000.0,,,15.0,EUR,False,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
drijver,drijver,European Union,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/drijver/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:54:59.987104+00:00
